2014-04-30,Dodgers,• Chad Billingsley,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-05-02,Astros,• Jesse Crain,transferred to 60-day DL recovering from surgery on right biceps
2014-05-03,Blue Jays,• Brandon Morrow,placed on 60-day DL with torn tendon sheath in right hand
2014-05-03,Cubs,• Kyuji Fujikawa,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow (out indefinitely) (date approximate)"
2014-05-03,White Sox,• Nate Jones (Andrew),transferred to 60-day DL with strained left hip
2014-05-04,Athletics,• A.J. Griffin,"transferred to 60-day DL with ligament replacement (""Tommy John"") surgery on right elbow"
2014-05-05,Rockies,• Tyler Chatwood,transferred to 60-day DL with strained right elbow
2014-05-07,Rangers,• Pedro Figueroa (Jose) (b. 1985-11-23),transferred to 60-day DL with torn ulnar collateral ligament in left elbow
2014-05-10,Giants,• Marco Scutaro,transferred to 60-day DL with strained lower back
2014-05-14,Mets,• Bobby Parnell,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-05-15,Reds,• Mat Latos,transferred to 60-day DL recovering from surgery on left knee
2014-05-16,Nationals,• Eury Perez,placed on 60-day DL with fractured left toe
2014-05-18,Athletics,• Jake Elmore,transferred to 60-day DL with strained left quadriceps
2014-05-20,Rangers,• Martin Perez,transferred to 60-day DL with left elbow inflammation
2014-05-22,Indians,• Nyjer Morgan,transferred to 60-day DL with sprained right knee
2014-05-22,Marlins,• Rafael Furcal,transferred to 60-day DL with strained left hamstring
2014-05-27,Rays,• Matt Moore,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2014-05-30,Mariners,• Blake Beavan,transferred to 60-day DL with right shoulder tendinitis
2014-06-01,Diamondbacks,• Matt Reynolds (Paul),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2014-06-01,Marlins,• Jose Fernandez (D.),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-06-01,Rays,• Tim Beckham,transferred to 60-day DL recovering from surgery on right knee to repair torn ACL
2014-06-02,Royals,• Luke Hochevar,"transferred to 60-day DL with ligament replacement (""Tommy John"") surgery on left elbow"
2014-06-03,Angels,• Sean Burnett,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2014-06-03,Yankees,• Michael Pineda,transferred to 60-day DL with strained muscle in right shoulder
2014-06-04,Marlins,• Carter Capps,transferred to 60-day DL with sprained right elbow
2014-06-05,Red Sox,• Ryan Lavarnway,transferred to 60-day DL with fractured left wrist
2014-06-05,Red Sox,,activated from 60-day DL
2014-06-06,Dodgers,• Chris Withrow,transferred to 60-day DL with torn ulnar collateral ligament in right elbow
2014-06-06,Orioles,• Michael Almanzar,transferred to 60-day DL with patellar tendinitis in left knee
2014-06-09,Mariners,• James Paxton,transferred to 60-day DL with strained left latissimus dorsi muscle in back
2014-06-09,Orioles,• Johan Santana,transferred to 60-day DL recovering from surgery on left shoulder
2014-06-10,Rangers,• Matt Harrison (Reid),transferred to 60-day DL with lower back inflammation
2014-06-12,Marlins,,activated from 60-day DL
2014-06-14,Reds,,activated from 60-day DL (CBS E) / 15-day DL (SN)
2014-06-16,Athletics,,activated from 60-day DL
2014-06-17,Yankees,,activated from 60-day DL
2014-06-19,Diamondbacks,• Daniel Hudson,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-06-19,Twins,• Mike Pelfrey,transferred to 60-day DL with strained left groin
2014-06-20,Astros,• Jose Cisnero,transferred to 60-day DL with right elbow injury (surgery)
2014-06-20,Rangers,• Prince Fielder,transferred to 60-day DL with herniated disc in neck (surgery)
2014-06-20,Reds,• Sean Marshall,transferred to 60-day DL with strained left shoulder
2014-06-20,Reds,• Trevor Bell,transferred to 60-day DL with right elbow inflammation
2014-06-20,Reds,,activated from 60-day DL
2014-06-21,Rockies,• Michael Cuddyer,transferred to 60-day DL with strained left shoulder
2014-06-21,Royals,• Bruce Chen,transferred to 60-day DL with inflamed disc in lower back
2014-06-21,Tigers,• Luke Putkonen,transferred to 60-day DL with right elbow inflammation (surgery)
2014-06-22,Orioles,,activated from 60-day DL
2014-06-23,Padres,• Casey Kelly,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-06-24,Royals,,activated from 60-day DL
2014-06-25,Cardinals,• Joe Kelly (William),transferred to 60-day DL with strained left hamstring
2014-06-25,Nationals,,activated from 60-day DL
2014-06-25,Rockies,• Christian Bergman,transferred to 60-day DL with fractured left hand/thumb
2014-06-26,Padres,• Robbie Erlin,transferred to 60-day DL with sore left elbow
2014-06-29,Diamondbacks,• Eric Chavez,transferred to 60-day DL with sprained left knee
2014-06-30,Orioles,,activated from 60-day DL
2014-07-01,Yankees,• C.C. Sabathia,transferred to 60-day DL with sore right knee / fluid in right knee
2014-07-01,Orioles,,activated from 60-day DL
2014-07-02,Padres,• Troy Patton,transferred to 60-day DL with sore left shoulder
2014-07-02,Phillies,• (Jon) Mike Adams,transferred to 60-day DL with inflammation in right rotator cuff / labrum
2014-07-02,Phillies,,activated from 60-day DL
2014-07-03,Athletics,,activated from 60-day DL
2014-07-04,Rockies,• Jhoulys Chacin,transferred to 60-day DL with right shoulder inflammation
2014-07-10,Phillies,• Cliff Lee (Phifer),transferred to 60-day DL with strained left elbow
2014-07-11,Cardinals,• Jaime Garcia (Omar),transferred to 60-day DL with surgery on left shoulder
2014-07-11,Cardinals,,activated from 60-day DL
2014-07-11,Giants,,activated from 60-day DL
2014-07-12,Indians,• Jason Giambi,transferred to 60-day DL with left knee inflammation
2014-07-13,Rockies,• Jordan Lyles,transferred to 60-day DL with fractured left hand
2014-07-13,Rockies,,activated from 60-day DL
2014-07-17,Rays,• Wil Myers,transferred to 60-day DL with fractured right wrist
2014-07-17,Rangers,,activated from 60-day DL
2014-07-19,Marlins,• Rafael Furcal,transferred to 60-day DL with torn left hamstring
2014-07-19,Tigers,• Joel Hanrahan,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-07-20,White Sox,• Felipe Paulino Del Guidice / Felipe Paulino,transferred to 60-day DL with right rotator cuff inflammation
2014-07-21,Brewers,• Jim Henderson,transferred to 60-day DL with right shoulder inflammation
2014-07-21,Phillies,,activated from 60-day DL
2014-07-23,Mariners,,activated from 60-day DL
2014-07-24,Rangers,• Mitch Moreland,transferred to 60-day DL with surgery on left ankle to repair impingement
2014-07-25,Astros,• Matt Albers,transferred to 60-day DL with right shoulder tendinitis
2014-07-25,Rangers,• Kevin Kouzmanoff,transferred to 60-day DL recovering from surgery on back to repair herniated disc
2014-07-25,Nationals,,activated from 60-day DL
2014-07-25,Rangers,,activated from 60-day DL
2014-07-25,Nationals,• Matt Purke,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on elbow"
2014-07-27,Reds,,activated from 60-day DL
2014-07-29,Dodgers,,activated from 60-day DL
2014-07-30,Cardinals,• Michael Wacha,transferred to 60-day DL with stress reaction in right shoulder
2014-07-30,Diamondbacks,,activated from 60-day DL
2014-07-31,Braves,• Gavin Floyd,transferred to 60-day DL with fractured right elbow
2014-07-31,Brewers,• Tyler Thornburg,transferred to 60-day DL with sore right elbow
2014-08-02,Mariners,,activated from 60-day DL
2014-08-03,Rangers,• Alexi Ogando,transferred to 60-day DL with right elbow inflammation
2014-08-04,Dodgers,• Paul Maholm,transferred to 60-day DL with torn ACL in right knee
2014-08-05,Indians,,activated from 60-day DL
2014-08-05,Nationals,• Taylor Jordan,placed on 60-day DL with sore right elbow
2014-08-06,Cubs,,activated from 60-day DL
2014-08-06,Rockies,,activated from 60-day DL
2014-08-10,Angels,• Tyler Skaggs,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2014-08-10,Padres,,activated from 60-day DL
2014-08-10,Rays,,activated from 60-day DL
2014-08-13,Orioles,• Matt Wieters,"transferred to 60-day DL with ligament replacement (""Tommy John"") surgery on right elbow"
2014-08-13,Yankees,,activated from 60-day DL
2014-08-14,Red Sox,,activated from 60-day DL
2014-08-16,Reds,• Joey Votto,transferred to 60-day DL with strained left quadriceps
2014-08-16,Rockies,• Brett Anderson (Franklin),transferred to 60-day DL with strained lower back (surgery)
2014-08-16,Rockies,,activated from 60-day DL
2014-08-16,White Sox,,activated from 60-day DL
2014-08-18,Padres,,activated from 60-day DL
2014-08-19,Rockies,• Troy Tulowitzki,transferred to 60-day DL recovering from surgery on left hip
2014-08-20,Rays,• Jerry Sands,transferred to 60-day DL with strained left wrist
2014-08-20,Rays,,activated from 60-day DL
2014-08-21,Angels,• Garrett Richards,placed on 60-day DL recovering from surgery on left knee to repair torn patellar tendon
2014-08-23,Nationals,• Nate McLouth,transferred to 60-day DL with surgery on right shoulder to repair labrum
2014-08-24,Athletics,• Kyle Blanks,transferred to 60-day DL with strained left calf
2014-08-24,Rockies,• Carlos Gonzalez (Eduardo),transferred to 60-day DL with left knee patella tendinitis
2014-08-24,Rockies,,activated from 60-day DL
2014-08-28,Royals,• Michael Mariot,placed on 60-day DL with strained right hamstring
2014-08-30,Astros,• Josh Zeid,transferred to 60-day DL recovering from surgery on left foot to repair bilateral sesamoiditis
2014-08-30,Rangers,,activated from 60-day DL
2014-08-31,Rangers,• Tanner Scheppers,transferred to 60-day DL with right elbow inflammation
2014-09-01,Brewers,• Jeff Bianchi,transferred to 60-day DL with strained right elbow
2014-09-01,Giants,• Ehire Adrianza,transferred to 60-day DL with strained right hamstring
2014-09-01,Giants,• Hector Sanchez,transferred to 60-day DL with concussion
2014-09-01,Giants,• Marco Scutaro,transferred to 60-day DL with strained lower back
2014-09-01,Giants,• Matt Cain,transferred to 60-day DL with surgery on right elbow
2014-09-01,Mariners,• Willie Bloomquist,transferred to 60-day DL with surgery on right knee
2014-09-01,Marlins,• Kevin Gregg,transferred to 60-day DL with surgery on right elbow
2014-09-01,Padres,• Carlos Quentin,transferred to 60-day DL with sore left knee
2014-09-01,Padres,• Yonder Alonso,transferred to 60-day DL with strained right forearm
2014-09-01,Reds,• Homer Bailey,transferred to 60-day DL with strained flexor tendon in right elbow
2014-09-01,Rockies,• Boone Logan,transferred to 60-day DL with left elbow inflammation
2014-09-01,Diamondbacks,,activated from 60-day DL
2014-09-01,Indians,,activated from 60-day DL
2014-09-01,Marlins,,activated from 60-day DL
2014-09-01,Marlins,,activated from 15-day / 60-day (MLB) DL
2014-09-01,Tigers,• Drew VerHagen,placed on 60-day DL with stress reaction in spine
2014-09-02,Blue Jays,• Brett Lawrie,transferred to 60-day DL with strained left oblique
2014-09-02,Cubs,• Justin Ruggiano,transferred to 60-day DL with surgery on left ankle
2014-09-02,Orioles,• Manny Machado,transferred to 60-day DL with surgery on right knee
2014-09-02,Phillies,• Cliff Lee (Phifer),transferred to 60-day DL with strained left flexor
2014-09-02,Yankees,• Masahiro Tanaka,transferred to 60-day DL with right elbow inflammation
2014-09-02,Blue Jays,,activated from 60-day DL
2014-09-02,Padres,• Ryan Jackson (Christopher),placed on 60-day DL with strained right wrist
2014-09-02,Padres,,activated from 60-day DL (CBC SN)
2014-09-02,Padres,,activated from 60-day DL
2014-09-02,Phillies,,activated from 60-day DL
2014-09-02,Yankees,• Zachary Heathcott / Slade Heathcott,placed on 60-day DL with surgery on right knee
2014-09-03,Cubs,• Ryan Sweeney,transferred to 60-day DL with strained left hamstring
2014-09-04,Cardinals,• Shane Robinson,transferred to 60-day DL with surgery on left shoulder
2014-09-04,Rangers,• Shin-Soo Choo,transferred to 60-day DL with bone spur in left elbow
2014-09-04,Cardinals,,activated from 60-day DL
2014-09-05,Phillies,• Mario Hollands,placed on 60-day DL with strained flexor in left elbow
2014-09-06,Dodgers,• Josh Beckett,transferred to 60-day DL with left hip impingement
2014-09-07,Rangers,• Yu Darvish,transferred to 60-day DL with right elbow inflammation
2014-09-08,Red Sox,• Shane Victorino,transferred to 60-day DL with surgery on lower back
2014-09-15,Diamondbacks,• Bronson Arroyo,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-09-16,Yankees,• Martin Prado,placed on 60-day DL with appendectomy
2014-09-16,Dodgers,• Stephen Fife,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2014-09-21,Yankees,,activated from 60-day DL
2014-09-24,Pirates,• Charlie Morton,placed on 60-day DL with sports hernia
2014-09-27,Rockies,• Jackson Williams,placed on 60-day DL with surgery on right knee to repair torn meniscus
2014-09-28,Blue Jays,• Chad Jenkins,transferred to 60-day DL with fractured right hand
2014-09-28,Blue Jays,• Melky Cabrera,transferred to 60-day DL recovering from surgery on fractured right pinky finger
2014-10-02,Brewers,,activated from 60-day DL
2014-10-06,Rangers,,activated from 60-day DL
2014-10-06,Rangers,,activated from 60-day DL
2014-10-06,Rangers,,activated from 60-day DL
2014-10-13,Dodgers,,activated from 60-day DL
2014-10-17,Reds,,activated from 60-day DL
2014-10-24,Phillies,,activated from 60-day DL
2014-10-24,Phillies,,activated from 60-day DL
2014-10-25,Pirates,,activated from 60-day DL
2014-10-27,Angels,,activated from 60-day DL
2014-10-28,Nationals,,activated from 60-day DL
2014-10-29,Cubs,,activated from 60-day DL
2014-10-30,Angels,,activated from 60-day DL
2014-10-30,Angels,,activated from 60-day DL
2014-10-30,Astros,,activated from 60-day DL
2014-10-30,Astros,,activated from 60-day DL
2014-10-30,Athletics,,activated from 60-day DL
2014-10-30,Athletics,,activated from 60-day DL
2014-10-30,Athletics,,activated from 60-day DL
2014-10-30,Blue Jays,,activated from 60-day DL
2014-10-30,Braves,,activated from 60-day DL
2014-10-30,Diamondbacks,,activated from 60-day DL
2014-10-30,Diamondbacks,,activated from 60-day DL
2014-10-30,Diamondbacks,,activated from 60-day DL
2014-10-30,Diamondbacks,,activated from 60-day DL
2014-10-30,Dodgers,,activated from 60-day DL
2014-10-30,Dodgers,,activated from 60-day DL
2014-10-30,Dodgers,,activated from 60-day DL
2014-10-30,Mariners,,activated from 60-day DL
2014-10-30,Marlins,,activated from 60-day DL
2014-10-30,Marlins,,activated from 60-day DL
2014-10-30,Marlins,,activated from 60-day DL
2014-10-30,Mets,,activated from 60-day DL
2014-10-30,Mets,,activated from 60-day DL
2014-10-30,Nationals,,activated from 60-day DL
2014-10-30,Orioles,,activated from 60-day DL
2014-10-30,Padres,,activated from 60-day DL
2014-10-30,Reds,,activated from 60-day DL
2014-10-30,Reds,,activated from 60-day DL
2014-10-30,Reds,,activated from 60-day DL
2014-10-30,Royals,,activated from 60-day DL
2014-10-30,Royals,,activated from 60-day DL
2014-10-30,Tigers,,activated from 60-day DL
2014-10-30,Twins,,activated from 60-day DL
2014-10-30,White Sox,,activated from 60-day DL
2014-10-31,Blue Jays,,activated from 60-day DL
2014-10-31,Braves,,activated from 60-day DL
2014-10-31,Braves,,activated from 60-day DL
2014-10-31,Braves,,activated from 60-day DL
2014-10-31,Braves,,activated from 60-day DL
2014-10-31,Cardinals,,activated from 60-day DL
2014-10-31,Cardinals,,activated from 60-day DL
2014-10-31,Nationals,,activated from 60-day DL
2014-10-31,Nationals,,activated from 60-day DL
2014-10-31,Nationals,,activated from 60-day DL
2014-10-31,Red Sox,,activated from 60-day DL
2014-10-31,Tigers,,activated from 60-day DL
2014-10-31,Tigers,,activated from 60-day DL
2014-10-31,Tigers,,activated from 60-day DL
2014-10-31,Tigers,,activated from 60-day DL
2014-10-31,Yankees,,activated from 60-day DL
2014-10-31,Yankees,,activated from 60-day DL
2014-10-31,Yankees,,activated from 60-day DL
2014-10-31,Yankees,,activated from 60-day DL
2014-11-01,Blue Jays,,activated from 60-day DL
2014-11-01,Blue Jays,,activated from 60-day DL
2014-11-01,Blue Jays,,activated from 60-day DL
2014-11-01,Rockies,,activated from 60-day DL
2014-11-02,Astros,,activated from 60-day DL
2014-11-02,Giants,,activated from 60-day DL
2014-11-02,Giants,,activated from 60-day DL
2014-11-02,Giants,,activated from 60-day DL
2014-11-03,Padres,,activated from 60-day DL
2014-11-03,Angels,,activated from 60-day DL
2014-11-03,Angels,,activated from 60-day DL
2014-11-03,Angels,,activated from 60-day DL
2014-11-03,Astros,,activated from 60-day DL
2014-11-03,Brewers,,activated from 60-day DL
2014-11-03,Brewers,,activated from 60-day DL
2014-11-03,Cubs,,activated from 60-day DL
2014-11-03,Cubs,,activated from 60-day DL
2014-11-03,Dodgers,,activated from 60-day DL
2014-11-03,Dodgers,,activated from 60-day DL
2014-11-03,Giants,,activated from 60-day DL
2014-11-03,Orioles,,activated from 60-day DL
2014-11-03,Orioles,,activated from 60-day DL
2014-11-03,Padres,,activated from 60-day DL
2014-11-03,Padres,,activated from 60-day DL
2014-11-03,Padres,,activated from 60-day DL
2014-11-03,Padres,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rangers,,activated from 60-day DL
2014-11-03,Rays,,activated from 60-day DL
2014-11-03,Rays,,activated from 60-day DL
2014-11-03,Rockies,,activated from 60-day DL
2014-11-03,Rockies,,activated from 60-day DL
2014-11-03,Rockies,,activated from 60-day DL
2014-11-03,Rockies,,activated from 60-day DL
2014-11-03,Rockies,,activated from 60-day DL
2014-11-03,White Sox,,activated from 60-day DL
2015-02-20,Braves,• Shae Simmons,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-02-21,Dodgers,• Chris Withrow,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-02-23,Dodgers,• Brandon Beachy,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-02-24,Rangers,• Jurickson Profar,placed on 60-day DL recovering from surgery on right shoulder
2015-02-26,Athletics,• Taylor Thompson,placed on 60-day DL with strained right shoulder
2015-02-27,Athletics,• A.J. Griffin,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-03-01,Rockies,• Tyler Chatwood,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-03-07,Royals,• Kris Medlen,placed on 60-day DL recovering from surgery on right elbow
2015-03-11,Rangers,• Martin Perez,placed on 60-day DL recovering from ligament reconstruction surgery on left elbow
2015-03-16,Phillies,• Cliff Lee (Phifer),placed on 60-day DL with left forearm injury
2015-03-26,Padres,• Tim Federowicz,placed on 60-day DL with recovering from surgery on right knee to repair torn meniscus
2015-03-27,White Sox,• Nate Jones (Andrew),placed on 60-day DL with recovering from surgery on right elbow
2015-03-30,Red Sox,• Christian Vazquez (Rafael),placed on 60-day DL with sprained right elbow
2015-04-02,Rangers,• Antoan Richardson,placed on 60-day DL recovering from surgery to repair herniated disc in back
2015-04-04,Angels,• Cory Rasmus,placed on 15-day (CBC MLB SN) / 60-day DL with core muscle surgery
2015-04-04,Diamondbacks,• Bronson Arroyo,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-04-05,Blue Jays,• Marcus Stroman,placed on 60-day DL recovering from surgery on left / right knee to repair torn ACL
2015-04-05,Braves,• Dan Winkler / Danny Winkler,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on elbow"
2015-04-05,Braves,• Shae Simmons,placed on 60-day DL
2015-04-05,Indians,• Gavin Floyd,placed on 60-day DL with fractured right elbow (surgery)
2015-04-05,Phillies,• Mario Hollands,placed on 60-day DL with strained flexor tendon in left elbow/forearm
2015-04-05,Rangers,• Yu Darvish,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow (out for season)"
2015-04-05,Rays,• Matt Moore,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2015-04-05,Reds,• Jason Bourgeois,placed on 60-day DL with fractured left shoulder
2015-04-05,Reds,• Sean Marshall,placed on 60-day DL recovering from surgery on left shoulder
2015-04-06,Braves,• Josh Outman,placed on 60-day DL with surgery on left shoulder / sore left shoulder (CBS MLB)
2015-04-06,Mets,• Josh Edgin,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2015-04-08,Rays,• Burch Smith,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-04-09,Rangers,• Matt Harrison (Reid),transferred to 60-day DL recovering from spinal fusion surgery
2015-04-10,Indians,• Josh Tomlin,transferred to 60-day DL recovering from surgery on right shoulder
2015-04-10,Padres,• Cory Luebke,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2015-04-11,Rangers,• Derek Holland,placed on 60-day DL with left shoulder injury / strained right shoulder (CBS) / strained left shoulder (MLB)
2015-04-11,Rangers,• Lisalverto Bonilla,transferred to 60-day DL with right elbow impingement
2015-04-11,Yankees,• Ivan Nova,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-04-12,Rockies,• Charlie Culberson (Edward) (b. 1989-04-10),transferred to 60-day DL with lumbar disc inflammation
2015-04-13,Marlins,• Aaron Crow,transferred to 60-day DL with surgery on right elbow
2015-04-15,Angels,• Tyler Skaggs,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2015-04-18,Marlins,• Jose Fernandez (D.),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-04-19,Cubs,• Jacob Turner,transferred to 60-day DL strained flexor tendon in right elbow (CBS) / right shoulder inflammation (CBC MLB) (out for season)
2015-04-20,Mets,• Zack Wheeler,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-04-21,Cubs,• Mike Olt,transferred to 60-day DL with fractured right wrist
2015-04-21,Diamondbacks,• Gerald Laird,transferred to 60-day DL with lower back spasms
2015-04-22,Angels,• Cory Rasmus,transferred to 60-day DL with core muscle surgery
2015-04-22,Rays,• Jeff Beliveau,transferred to 60-day DL with torn labrum in left shoulder
2015-04-26,Dodgers,• Brandon League,transferred to 60-day DL with right shoulder impingement / sore right shoulder
2015-04-27,Phillies,• Jonathan Pettibone,transferred to 60-day DL recovering from surgery on right shoulder
2015-04-27,Rangers,• Nick Tepesch,transferred to 60-day DL with ulnar nerve imflammation in right arm
2015-04-27,Rays,• John Jaso,transferred to 60-day DL with bruised left wrist
2015-04-29,Reds,• Homer Bailey,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-04-30,Cardinals,• Adam Wainwright,transferred to 60-day DL with torn left Achilles tendon
2015-04-30,Dodgers,• Brandon McCarthy,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow (out for season)"
2015-05-01,Blue Jays,• Maicer Izturis,transferred to 60-day DL with strained right groin
2015-05-01,Cardinals,• Tommy Pham,transferred to 60-day DL with strained left quadricep
2015-05-02,Braves,• Mike Minor,transferred to 60-day DL with left rotator cuff inflammation
2015-05-03,Red Sox,• Ryan Hanigan,transferred to 60-day DL with fractured right hand
2015-05-04,Dodgers,• Hyun Jin Ryu / Hyun-Jin Ryu,transferred to 60-day DL recovering from surgery on left shoulder
2015-05-05,Mets,• Cesar Puello,transferred to 60-day DL with stress fracture in lower back
2015-05-05,Rangers,• Ryan Rua,transferred to 60-day DL with sprained right ankle
2015-05-07,Royals,• Tim Collins (Michael),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2015-05-08,Rays,• Alex Cobb,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-05-08,Tigers,• Joe Nathan,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
2015-05-09,Athletics,• Jarrod Parker (Brent),"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow / fractured right elbow (MLB)"
2015-05-10,Diamondbacks,• Patrick Corbin,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on left elbow"
2015-05-10,Orioles,• Matt Wieters,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow"
